0.0362123984993, -0.101847270065
0.112512396897, -0.132227514096
0.177413922114, -0.120454573308
0.144452270388, -0.115122127366
0.107243070078, -0.172486029712
0.176028147919, -0.13453686441
0.18169576932, -0.166077891813
0.114083442474, -0.128405152906
0.116752128438, -0.157386316634
0.136648706705, -0.152888225279
0.162981785791, -0.156059985193
0.139474262907, -0.097890534675
0.131974140781, -0.0948086196965
0.133530662874, -0.105392171939
0.114146279718, -0.127385675808
0.126818004089, -0.103288577301
0.0836180077639, -0.0979972152519
0.0974517557238, -0.0746631154503
0.181855663831, -0.0794455281006
0.106664771179, -0.137285629656
0.0974136985161, -0.163942009693
0.109232714488, -0.143114636574
0.0833949091522, -0.11043639012
0.107739443313, -0.123730721358
0.19086683697, -0.11443759912
0.124525769381, -0.124882186221
0.085601709787, -0.166533532045
0.0832673951952, -0.321911939712
0.102268710592, -0.116276365485
0.27596416293, -0.105403532255
0.371723613779, -0.270501059146
0.153807743684, -0.125393968545
0.156878944395, -0.456552802203
0.188117959775, -0.343805314431
0.17814470707, -0.116855514008
0.427229751313, -0.214239757698
0.21229625961, -0.198175036478
0.176783932335, -0.326627585817
0.200227867077, -0.396144428757
0.197910486517, -0.133975265095
0.30828758438, -0.199900906701
0.396374716019, -0.274227492558
0.103842074923, -0.274674919855
0.220425929349, -0.41669432822
0.177838066416, -0.238986285373
0.268382704352, -0.151758417415
0.470167429321, -0.257911289415
0.25153759944, -0.185607138351
0.20481147023, -0.415730196531
0.253902600565, -0.21215719931
0.272249651306, -0.265722861394
0.39744024512, -0.198941725734
0.121032974356, -0.329064275893
0.244715638121, -0.43174878522
0.165310943651, -0.395198799596
0.249380194031, -0.329064275893
0.399416308927, -0.329064275893
0.23266194253, -0.329064275893
0.164632166192, -0.346915195329
0.308241183561, -0.393562522585
0.210659884143, -0.329064275893
0.404127627542, -0.329064275893
0.48545633875, -0.329064275893
